uid,domainID,siteID,plotID,namedLocation,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF,publicationDate,release
859c3adc-adab-4d9f-acba-f25e11f83efb,D02,SCBI,SCBI_003,SCBI_003.basePlot.bgc,2017-07-17T16:30Z,NEON.DOC.014048vJ,M,2017-07-17T19:53Z,2017-07-20T13:22Z,SCBI_003-M-39.5-7-20170717,,SCBI_003-M-39.5-7-20170717-CN,,SCBI_003-M-39.5-7-20170717-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
11a9c627-bd05-4f2d-b204-5682b9b4b143,D02,SCBI,SCBI_004,SCBI_004.basePlot.bgc,2017-07-17T17:29Z,NEON.DOC.014048vJ,M,2017-07-18T16:10Z,2017-07-20T16:25Z,SCBI_004-M-4-24-20170717,,SCBI_004-M-4-24-20170717-CN,,SCBI_004-M-4-24-20170717-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
5dff9655-248b-44b0-a798-e1c6165f6848,D02,SCBI,SCBI_004,SCBI_004.basePlot.bgc,2017-07-17T19:10Z,NEON.DOC.014048vJ,M,2017-07-18T16:10Z,2017-07-20T16:25Z,SCBI_004-M-37.5-32.5-20170717,,SCBI_004-M-37.5-32.5-20170717-CN,,SCBI_004-M-37.5-32.5-20170717-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
35133215-51c8-4953-9cd6-e1b31887f269,D02,SCBI,SCBI_004,SCBI_004.basePlot.bgc,2017-07-17T20:05Z,NEON.DOC.014048vJ,M,2017-07-18T16:10Z,2017-07-20T16:25Z,SCBI_004-M-32-15.5-20170717,,SCBI_004-M-32-15.5-20170717-CN,,SCBI_004-M-32-15.5-20170717-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
aa0f0bd3-5cc3-413c-9dcc-a11282efab7e,D02,SCBI,SCBI_006,SCBI_006.basePlot.bgc,2017-07-17T21:19Z,NEON.DOC.014048vJ,M,2017-07-18T16:10Z,2017-07-20T16:20Z,SCBI_006-M-35-0-20170717,,SCBI_006-M-35-0-20170717-CN,,SCBI_006-M-35-0-20170717-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
16db7c43-2d94-4b9e-89fd-b320ac167994,D02,SCBI,SCBI_006,SCBI_006.basePlot.bgc,2017-07-17T22:05Z,NEON.DOC.014048vJ,M,2017-07-18T16:10Z,2017-07-20T16:25Z,SCBI_006-M-7-31-20170717,,SCBI_006-M-7-31-20170717-CN,,SCBI_006-M-7-31-20170717-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
dbb5471e-f722-408b-81d7-85a56ce96c79,D02,SCBI,SCBI_006,SCBI_006.basePlot.bgc,2017-07-17T22:44Z,NEON.DOC.014048vJ,M,2017-07-18T16:10Z,2017-07-20T16:25Z,SCBI_006-M-35-25.5-20170717,,SCBI_006-M-35-25.5-20170717-CN,,SCBI_006-M-35-25.5-20170717-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
6783fcdb-b182-4791-a918-d8702093af91,D02,SCBI,SCBI_008,SCBI_008.basePlot.bgc,2017-07-18T11:52Z,NEON.DOC.014048vJ,M,2017-07-18T16:10Z,2017-07-20T16:25Z,SCBI_008-M-14-31-20170718,,SCBI_008-M-14-31-20170718-CN,,SCBI_008-M-14-31-20170718-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
7ef32d2d-a964-4fc2-bdb9-8ac9bfb27255,D02,SCBI,SCBI_008,SCBI_008.basePlot.bgc,2017-07-18T12:34Z,NEON.DOC.014048vJ,M,2017-07-18T16:10Z,2017-07-20T16:25Z,SCBI_008-M-0.5-16-20170718,,SCBI_008-M-0.5-16-20170718-CN,,SCBI_008-M-0.5-16-20170718-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
05e4ee91-3027-495f-9371-c4373884e7c1,D02,SCBI,SCBI_008,SCBI_008.basePlot.bgc,2017-07-18T13:15Z,NEON.DOC.014048vJ,M,2017-07-18T16:10Z,2017-07-20T16:25Z,SCBI_008-M-35.5-17.5-20170718,,SCBI_008-M-35.5-17.5-20170718-CN,,SCBI_008-M-35.5-17.5-20170718-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
1d6d2999-3398-4b82-893d-c949b12e1f72,D02,SCBI,SCBI_067,SCBI_067.basePlot.bgc,2017-07-19T12:15Z,NEON.DOC.014048vJ,M,2017-07-19T21:20Z,2017-07-24T11:25Z,SCBI_067-M-5-34.5-20170719,,SCBI_067-M-5-34.5-20170719-CN,,SCBI_067-M-5-34.5-20170719-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
5438e848-77e5-4f48-b1f9-6d955e52cd1f,D02,SCBI,SCBI_067,SCBI_067.basePlot.bgc,2017-07-19T13:00Z,NEON.DOC.014048vJ,M,2017-07-19T21:20Z,2017-07-24T11:25Z,SCBI_067-M-34-20-20170719,,SCBI_067-M-34-20-20170719-CN,,SCBI_067-M-34-20-20170719-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
25a5b980-fcb2-4338-97d2-6f5af5f6bd08,D02,SCBI,SCBI_067,SCBI_067.basePlot.bgc,2017-07-19T13:37Z,NEON.DOC.014048vJ,M,2017-07-19T21:20Z,2017-07-24T11:25Z,SCBI_067-M-35.5-12.5-20170719,,SCBI_067-M-35.5-12.5-20170719-CN,,SCBI_067-M-35.5-12.5-20170719-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
98f24b5a-6b0e-480a-8447-25c0cc09e49f,D02,SCBI,SCBI_012,SCBI_012.basePlot.bgc,2017-07-19T13:42Z,NEON.DOC.014048vJ,M,2017-07-20T13:25Z,2017-07-24T11:25Z,SCBI_012-M-38-14-20170719,,SCBI_012-M-38-14-20170719-CN,,SCBI_012-M-38-14-20170719-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
efda5640-38f1-48c8-802b-3d97e9ce72fe,D02,SCBI,SCBI_012,SCBI_012.basePlot.bgc,2017-07-19T14:35Z,NEON.DOC.014048vJ,M,2017-07-20T13:25Z,2017-07-24T11:25Z,SCBI_012-M-39.5-36.5-20170719,,SCBI_012-M-39.5-36.5-20170719-CN,,SCBI_012-M-39.5-36.5-20170719-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
00f28a63-fa4e-45c1-86b3-22eaf05ba863,D02,SCBI,SCBI_047,SCBI_047.basePlot.bgc,2017-07-19T14:43Z,NEON.DOC.014048vJ,M,2017-07-20T13:25Z,2017-07-24T11:25Z,SCBI_047-M-22-0-20170719,,SCBI_047-M-22-0-20170719-CN,,SCBI_047-M-22-0-20170719-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
df92fb9d-032d-43c7-be14-32faa6ed4dd2,D02,SCBI,SCBI_012,SCBI_012.basePlot.bgc,2017-07-19T15:32Z,NEON.DOC.014048vJ,M,2017-07-20T13:25Z,2017-07-24T11:25Z,SCBI_012-M-4.5-34-20170719,,SCBI_012-M-4.5-34-20170719-CN,,SCBI_012-M-4.5-34-20170719-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
aeed2c52-ed4e-4449-aa5d-31a1df944d54,D02,SCBI,SCBI_047,SCBI_047.basePlot.bgc,2017-07-19T16:01Z,NEON.DOC.014048vJ,M,2017-07-20T13:25Z,2017-07-24T11:25Z,SCBI_047-M-39.5-36-20170719,,SCBI_047-M-39.5-36-20170719-CN,,SCBI_047-M-39.5-36-20170719-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
c09ba915-0c86-477f-b0ab-7ef0d9cf071d,D02,SCBI,SCBI_047,SCBI_047.basePlot.bgc,2017-07-19T17:36Z,NEON.DOC.014048vJ,M,2017-07-20T13:25Z,2017-07-24T11:25Z,SCBI_047-M-13-30.5-20170719,,SCBI_047-M-13-30.5-20170719-CN,,SCBI_047-M-13-30.5-20170719-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
62c3a1fb-27ef-4f78-bbad-7bb78cc81f12,D02,SCBI,SCBI_005,SCBI_005.basePlot.bgc,2017-07-19T17:42Z,NEON.DOC.014048vJ,M,2017-07-20T13:25Z,2017-07-24T11:25Z,SCBI_005-M-9-23.5-20170719,,SCBI_005-M-9-23.5-20170719-CN,,SCBI_005-M-9-23.5-20170719-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
fea7cfd2-dc3b-4845-b383-e31f790ea6ef,D02,SCBI,SCBI_005,SCBI_005.basePlot.bgc,2017-07-19T18:32Z,NEON.DOC.014048vJ,M,2017-07-20T13:25Z,2017-07-24T11:25Z,SCBI_005-M-28.5-35.5-20170719,,SCBI_005-M-28.5-35.5-20170719-CN,,SCBI_005-M-28.5-35.5-20170719-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
5e0ff142-775f-4dbb-a2bb-7d8965e7b2ae,D02,SCBI,SCBI_049,SCBI_049.basePlot.bgc,2017-07-19T18:48Z,NEON.DOC.014048vJ,M,2017-07-20T13:25Z,2017-07-24T11:25Z,SCBI_049-M-14-39.5-20170719,,SCBI_049-M-14-39.5-20170719-CN,,SCBI_049-M-14-39.5-20170719-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
1e0b7c8d-984d-421a-b6c1-e706cbdf850e,D02,SCBI,SCBI_005,SCBI_005.basePlot.bgc,2017-07-19T19:11Z,NEON.DOC.014048vJ,M,2017-07-20T13:25Z,2017-07-24T11:25Z,SCBI_005-M-38-14.5-20170719,,SCBI_005-M-38-14.5-20170719-CN,,SCBI_005-M-38-14.5-20170719-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
8054f072-fae7-445b-a5aa-76e65f79dff9,D02,SCBI,SCBI_049,SCBI_049.basePlot.bgc,2017-07-19T19:25Z,NEON.DOC.014048vJ,M,2017-07-19T21:20Z,2017-07-24T11:25Z,SCBI_049-M-29-33.5-20170719,,SCBI_049-M-29-33.5-20170719-CN,,SCBI_049-M-29-33.5-20170719-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
f52387e1-7ea9-49ba-b439-927594315326,D02,SCBI,SCBI_049,SCBI_049.basePlot.bgc,2017-07-19T19:56Z,NEON.DOC.014048vJ,M,2017-07-20T13:25Z,2017-07-24T11:25Z,SCBI_049-M-36.5-3.5-20170719,,SCBI_049-M-36.5-3.5-20170719-CN,,SCBI_049-M-36.5-3.5-20170719-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T015154Z,RELEASE-2022
d04470c9-1803-4034-87ad-517204ae1cea,D02,SERC,SERC_007,SERC_007.basePlot.bgc,2017-07-10T17:05Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_007-M-33-37-20170710,,SERC_007-M-33-37-20170710-CN,,SERC_007-M-33-37-20170710-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
efe0d5ac-b16f-449b-94bc-b94085d572b9,D02,SERC,SERC_007,SERC_007.basePlot.bgc,2017-07-10T17:25Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_007-M-29-0.5-20170710,,SERC_007-M-29-0.5-20170710-CN,,SERC_007-M-29-0.5-20170710-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
a0de4a26-de20-4532-9978-48af645ad815,D02,SERC,SERC_007,SERC_007.basePlot.bgc,2017-07-10T17:40Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_007-M-4-23-20170710,,SERC_007-M-4-23-20170710-CN,,SERC_007-M-4-23-20170710-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
d521cd09-5d6f-4392-bd37-4764c163a020,D02,SERC,SERC_001,SERC_001.basePlot.bgc,2017-07-10T18:27Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_001-M-5.5-19-20170710,,SERC_001-M-5.5-19-20170710-CN,,SERC_001-M-5.5-19-20170710-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
2414ab00-5bdb-4fb5-b46c-9fae021e897e,D02,SERC,SERC_001,SERC_001.basePlot.bgc,2017-07-10T18:51Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_001-M-31-0.5-20170710,,SERC_001-M-31-0.5-20170710-CN,,SERC_001-M-31-0.5-20170710-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
d48d2134-b059-4df9-ab8a-5257f46d9342,D02,SERC,SERC_001,SERC_001.basePlot.bgc,2017-07-10T19:17Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_001-M-23-32.5-20170710,,SERC_001-M-23-32.5-20170710-CN,,SERC_001-M-23-32.5-20170710-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
0546d85b-9e38-45d1-81ad-9ca86af76864,D02,SERC,SERC_004,SERC_004.basePlot.bgc,2017-07-10T20:32Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_004-M-0-32-20170710,,SERC_004-M-0-32-20170710-CN,,SERC_004-M-0-32-20170710-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
0d135f1e-4c8e-47df-9210-abd6ec339171,D02,SERC,SERC_004,SERC_004.basePlot.bgc,2017-07-10T20:57Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_004-M-37-21.5-20170710,,SERC_004-M-37-21.5-20170710-CN,,SERC_004-M-37-21.5-20170710-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
769007a3-e8af-4874-957a-93b08d3861ac,D02,SERC,SERC_004,SERC_004.basePlot.bgc,2017-07-10T21:20Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_004-M-32-19.5-20170710,,SERC_004-M-32-19.5-20170710-CN,,SERC_004-M-32-19.5-20170710-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
0d05d39b-6cba-4c0c-96d3-5a7e6f7a2c4f,D02,SERC,SERC_045,SERC_045.basePlot.bgc,2017-07-11T12:05Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_045-M-15.5-5.5-20170711,,SERC_045-M-15.5-5.5-20170711-CN,,SERC_045-M-15.5-5.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
751aeef4-6c9a-47df-9cac-b86db9cdfe60,D02,SERC,SERC_045,SERC_045.basePlot.bgc,2017-07-11T12:26Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_045-M-31.5-8-20170711,,SERC_045-M-31.5-8-20170711-CN,,SERC_045-M-31.5-8-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
b8e1a1f1-4511-45b1-97ee-503df4181cf0,D02,SERC,SERC_045,SERC_045.basePlot.bgc,2017-07-11T12:51Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_045-M-21-39.5-20170711,,SERC_045-M-21-39.5-20170711-CN,,SERC_045-M-21-39.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
0f88d2a0-ec13-4902-8966-e23a3eb955dd,D02,SERC,SERC_049,SERC_049.basePlot.bgc,2017-07-11T14:12Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_049-M-33-25-20170711,,SERC_049-M-33-25-20170711-CN,,SERC_049-M-33-25-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
75dead32-678f-4cb6-9b69-d8adac1f7e51,D02,SERC,SERC_049,SERC_049.basePlot.bgc,2017-07-11T14:28Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_049-M-33-3.5-20170711,,SERC_049-M-33-3.5-20170711-CN,,SERC_049-M-33-3.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
daec5e7a-3749-42e0-bc14-04f7a17a8023,D02,SERC,SERC_049,SERC_049.basePlot.bgc,2017-07-11T14:43Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_049-M-16.5-0-20170711,,SERC_049-M-16.5-0-20170711-CN,,SERC_049-M-16.5-0-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
478d0e6c-551e-48eb-a753-45cfc9735704,D02,SERC,SERC_047,SERC_047.basePlot.bgc,2017-07-11T15:18Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_047-M-3-26.5-20170711,,SERC_047-M-3-26.5-20170711-CN,,SERC_047-M-3-26.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
394bb6b1-9f1e-4377-9b75-326cb5895e9e,D02,SERC,SERC_047,SERC_047.basePlot.bgc,2017-07-11T15:43Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_047-M-33.5-28-20170711,,SERC_047-M-33.5-28-20170711-CN,,SERC_047-M-33.5-28-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
b4a56ce9-f23a-4ab2-82a2-59a5c965b7b6,D02,SERC,SERC_047,SERC_047.basePlot.bgc,2017-07-11T15:59Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_047-M-33-17-20170711,,SERC_047-M-33-17-20170711-CN,,SERC_047-M-33-17-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
3b5d264c-8408-47b1-a418-e55a6bf6b3c6,D02,SERC,SERC_044,SERC_044.basePlot.bgc,2017-07-11T17:38Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_044-M-13-0-20170711,,SERC_044-M-13-0-20170711-CN,,SERC_044-M-13-0-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
6668493f-500e-4b53-b2cb-33e992e3a3fc,D02,SERC,SERC_044,SERC_044.basePlot.bgc,2017-07-11T17:57Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_044-M-20-9-20170711,,SERC_044-M-20-9-20170711-CN,,SERC_044-M-20-9-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
48bd7917-3756-4a54-8c2d-8626ce88e6cd,D02,SERC,SERC_044,SERC_044.basePlot.bgc,2017-07-11T18:32Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_044-M-28.5-31.5-20170711,,SERC_044-M-28.5-31.5-20170711-CN,,SERC_044-M-28.5-31.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
738ad12e-700d-41b7-93f7-cd964dd94553,D02,SERC,SERC_005,SERC_005.basePlot.bgc,2017-07-11T19:38Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_005-M-7.5-20.5-20170711,,SERC_005-M-7.5-20.5-20170711-CN,,SERC_005-M-7.5-20.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
5f0776bc-504e-440a-8abc-9916cad9c226,D02,SERC,SERC_005,SERC_005.basePlot.bgc,2017-07-11T19:48Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_005-M-35-31.5-20170711,,SERC_005-M-35-31.5-20170711-CN,,SERC_005-M-35-31.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
2cbca55d-620a-48c8-9dac-31ffc74ea1cf,D02,SERC,SERC_005,SERC_005.basePlot.bgc,2017-07-11T20:17Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_005-M-22-0.5-20170711,,SERC_005-M-22-0.5-20170711-CN,,SERC_005-M-22-0.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
21512344-7fa7-4440-99d4-74f1ddb98801,D02,SERC,SERC_003,SERC_003.basePlot.bgc,2017-07-11T21:11Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_003-M-7-18.5-20170711,,SERC_003-M-7-18.5-20170711-CN,,SERC_003-M-7-18.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
fe83aa71-6a06-4d87-a904-9635db636b45,D02,SERC,SERC_003,SERC_003.basePlot.bgc,2017-07-11T21:38Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_003-M-36-38.5-20170711,,SERC_003-M-36-38.5-20170711-CN,,SERC_003-M-36-38.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
00fabbdc-938a-47c1-afd0-177bff10348b,D02,SERC,SERC_003,SERC_003.basePlot.bgc,2017-07-11T21:55Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_003-M-28.5-2.5-20170711,,SERC_003-M-28.5-2.5-20170711-CN,,SERC_003-M-28.5-2.5-20170711-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
40e4464f-f3bf-40a9-a709-d83b34a22ae7,D02,SERC,SERC_002,SERC_002.basePlot.bgc,2017-07-12T11:55Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_002-M-34-2-20170712,,SERC_002-M-34-2-20170712-CN,,SERC_002-M-34-2-20170712-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
dfebb5ac-a50f-4e73-9139-da89d15ccf1f,D02,SERC,SERC_002,SERC_002.basePlot.bgc,2017-07-12T12:15Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_002-M-32-20-20170712,,SERC_002-M-32-20-20170712-CN,,SERC_002-M-32-20-20170712-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
2ab13503-746e-4af6-942a-b97cc9bcde0c,D02,SERC,SERC_002,SERC_002.basePlot.bgc,2017-07-12T12:39Z,NEON.DOC.014048vJ,M,2017-07-12T22:40Z,2017-07-16T10:20Z,SERC_002-M-6-31-20170712,,SERC_002-M-6-31-20170712-CN,,SERC_002-M-6-31-20170712-BA,,,,OK,,dsoteropoulos@neoninc.org,,20211222T020258Z,RELEASE-2022
75fefce8-ae6a-4631-a34a-f6228f9df9e7,D02,SERC,SERC_005,SERC_005.basePlot.bgc,2021-07-06T15:15Z,NEON.DOC.014048vN,M,2021-07-07T19:00Z,2021-07-12T17:44Z,SERC_005-M-7-2-20210706,,SERC_005-M-7-2-20210706-CN,A00000161661,SERC_005-M-7-2-20210706-BA,A00000164977,172.8,Y,OK,,0000-0001-7914-5891,,20220503T180152Z,PROVISIONAL
bbb984e1-8c44-4505-b3e2-94e958b785b3,D02,SERC,SERC_001,SERC_001.basePlot.bgc,2021-07-06T15:18Z,NEON.DOC.014048vN,M,2021-07-07T19:00Z,2021-07-12T17:47Z,SERC_001-M-1.5-18.5-20210706,,SERC_001-M-1.5-18.5-20210706-CN,A00000161665,SERC_001-M-1.5-18.5-20210706-BA,A00000164893,181.2,N,OK,,0000-0001-7914-5891,,20220503T180152Z,PROVISIONAL
23cabdd7-38f3-4ca3-8ebe-2f7c82c9859e,D02,SERC,SERC_047,SERC_047.basePlot.bgc,2021-07-06T15:36Z,NEON.DOC.014048vN,M,2021-07-07T19:00Z,2021-07-12T17:46Z,SERC_047-M-31-19.5-20210706,,SERC_047-M-31-19.5-20210706-CN,A00000161649,SERC_047-M-31-19.5-20210706-BA,A00000164927,177,N,OK,,0000-0001-7914-5891,,20220503T180152Z,PROVISIONAL
bfd46c54-ecc8-41f8-9843-505ef480c4b1,D02,SERC,SERC_001,SERC_001.basePlot.bgc,2021-07-06T15:50Z,NEON.DOC.014048vN,M,2021-07-07T19:00Z,2021-07-12T17:47Z,SERC_001-M-25-9-20210706,,SERC_001-M-25-9-20210706-CN,A00000164331,SERC_001-M-25-9-20210706-BA,A00000164909,196.4,N,OK,,0000-0001-7914-5891,,20220503T180152Z,PROVISIONAL
3b3a6c48-0551-40c0-a0d3-b90ae91f5e13,D02,SERC,SERC_047,SERC_047.basePlot.bgc,2021-07-06T15:50Z,NEON.DOC.014048vN,M,2021-07-07T19:00Z,2021-07-12T17:46Z,SERC_047-M-26.5-35-20210706,,SERC_047-M-26.5-35-20210706-CN,A00000164363,SERC_047-M-26.5-35-20210706-BA,A00000164895,201.8,N,OK,,0000-0001-7914-5891,,20220503T180152Z,PROVISIONAL
d82078f7-3d26-4bf8-8520-88ddd9ae74b9,D02,SERC,SERC_005,SERC_005.basePlot.bgc,2021-07-06T16:05Z,NEON.DOC.014048vN,M,2021-07-07T19:00Z,2021-07-12T17:46Z,SERC_005-M-32.5-0-20210706,,SERC_005-M-32.5-0-20210706-CN,A00000164396,SERC_005-M-32.5-0-20210706-BA,A00000164926,172.3,N,OK,,0000-0001-7914-5891,,20220503T180152Z,PROVISIONAL
0125b5ec-539b-4792-8f6b-67275946aa90,D02,SERC,SERC_047,SERC_047.basePlot.bgc,2021-07-06T16:15Z,NEON.DOC.014048vN,M,2021-07-07T19:00Z,2021-07-12T17:46Z,SERC_047-M-17.5-30-20210706,,SERC_047-M-17.5-30-20210706-CN,A00000164329,SERC_047-M-17.5-30-20210706-BA,A00000164911,191.3,N,OK,,0000-0001-7914-5891,,20220503T180152Z,PROVISIONAL
5fd90b84-871b-4609-b3a4-145bcf7b4d66,D02,SERC,SERC_001,SERC_001.basePlot.bgc,2021-07-06T16:16Z,NEON.DOC.014048vN,M,2021-07-07T19:00Z,2021-07-12T17:47Z,SERC_001-M-26.5-34-20210706,,SERC_001-M-26.5-34-20210706-CN,A00000164394,SERC_001-M-26.5-34-20210706-BA,A00000164925,217,N,OK,,0000-0001-7914-5891,,20220503T180152Z,PROVISIONAL
